9759716,omega,0.500479476,0.499520524,phi,0.321363894,0.360586672,0.318049434,count precision recall f1 iter,1,0.2,0.25,0.222222222,16,17:38.6
9463669,omega,0.501624368,0.498375632,phi,0.202527272,0.602190076,0.195282652,count precision recall f1 iter,0,0,0,0,14,19:29.0
4453627,omega,0.501253127,0.498746873,phi,0.332903866,0.33279278,0.334303354,count precision recall f1 iter,1,0.2,0.1,0.133333333,16,20:28.6
112222,omega,0.500075808,0.499924192,phi,0.218487201,0.584190539,0.197322259,count precision recall f1 iter,1,0.2,0.2,0.2,26,20:29.0
1374932,omega,0.500876628,0.499123372,phi,0.303125987,0.399254891,0.297619122,count precision recall f1 iter,1,0.2,0.333333333,0.25,19,20:52.2
9161791,omega,0.500411935,0.499588065,phi,0.341307489,0.328010573,0.330681939,count precision recall f1 iter,1,0.2,0.25,0.222222222,18,21:30.2
998449,omega,0.501051221,0.498948779,phi,0.291401152,0.420791172,0.287807676,count precision recall f1 iter,1,0.2,0.142857143,0.166666667,15,23:01.7
9421192,omega,0.500764009,0.499235991,phi,0.257281757,0.492239191,0.250479052,count precision recall f1 iter,1,0.2,0.25,0.222222222,20,24:13.1
9505,omega,0.500310432,0.499689568,phi,0.277533471,0.441346042,0.281120487,count precision recall f1 iter,2,0.4,0.4,0.4,27,25:04.6
4051385,omega,0.499881095,0.500118905,phi,0.307320253,0.389641227,0.30303852,count precision recall f1 iter,0,0,0,0,29,25:23.7
14076694,omega,0.499757457,0.500242543,phi,0.31741733,0.371025449,0.311557221,count precision recall f1 iter,1,0.2,0.25,0.222222222,22,26:15.0
9640142,omega,0.500779002,0.499220998,phi,0.335269448,0.329323775,0.335406777,count precision recall f1 iter,1,0.2,0.333333333,0.25,14,27:30.9
11842174,omega,0.5,0.5,phi,0.334695275,0.330190218,0.335114508,count precision recall f1 iter,0,0,0,0,1,27:33.6
9309392,omega,0.500384813,0.499615187,phi,0.34936291,0.301778771,0.348858319,count precision recall f1 iter,2,0.4,0.5,0.444444444,16,28:08.9
5023118,omega,0.501945019,0.498054981,phi,0.345367369,0.313324876,0.341307755,count precision recall f1 iter,0,0,0,0,19,28:33.5
10011554,omega,0.499741224,0.500258776,phi,0.332202218,0.340461503,0.32733628,count precision recall f1 iter,1,0.2,0.2,0.2,26,29:05.8
939453,omega,0.49961816,0.50038184,phi,0.296048494,0.407297761,0.296653745,count precision recall f1 iter,2,0.4,0.5,0.444444444,27,29:47.2
11546904,omega,0.499780014,0.500219986,phi,0.345556436,0.306449679,0.347993885,count precision recall f1 iter,0,0,0,0,27,31:31.3
321801,omega,0.50207258,0.49792742,phi,0.367611326,0.261885961,0.370502713,count precision recall f1 iter,0,0,0,0,20,31:55.0
4677655,omega,0.501975551,0.498024449,phi,0.332797031,0.333356243,0.333846726,count precision recall f1 iter,0,0,0,0,14,32:48.7
184282,omega,0.501284988,0.498715012,phi,0.471481687,0.049946911,0.478571402,count precision recall f1 iter,0,0,0,0,18,33:17.4
510194,omega,0.5,0.5,phi,0.33327612,0.333462485,0.333261395,count precision recall f1 iter,0,0,0,0,1,33:17.4
9696778,omega,0.4986333,0.5013667,phi,0.336111471,0.328322142,0.335566387,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,22,37:58.1
261834,omega,0.5,0.5,phi,0.333290693,0.333963154,0.332746152,count precision recall f1 iter,0,0,0,0,1,37:58.1
6158185,omega,0.499810422,0.500189578,phi,0.338588709,0.325755494,0.335655797,count precision recall f1 iter,1,0.2,0.333333333,0.25,25,38:22.8
4186146,omega,0.50118196,0.49881804,phi,0.274534198,0.457057275,0.268408528,count precision recall f1 iter,1,0.2,0.25,0.222222222,24,39:03.7
680148,omega,0.501604358,0.498395642,phi,0.313342476,0.372265328,0.314392196,count precision recall f1 iter,0,0,0,0,29,39:40.1
314861,omega,0.500465001,0.499534999,phi,0.492567906,0.012161979,0.495270115,count precision recall f1 iter,0,0,0,0,15,40:15.9
668606,omega,0.5,0.5,phi,0.336975942,0.325448471,0.337575587,count precision recall f1 iter,0,0,0,0,1,40:16.0
14344924,omega,0.501594404,0.498405596,phi,0.342690283,0.325583746,0.331725972,count precision recall f1 iter,0,0,0,0,13,42:11.4
10061437,omega,0.499971206,0.500028794,phi,0.370583844,0.24893536,0.380480796,count precision recall f1 iter,1,0.2,0.2,0.2,24,42:39.7
10903275,omega,0.499731817,0.500268183,phi,0.330030438,0.334984781,0.334984781,count precision recall f1 iter,0,0,0,0,21,43:30.7
54521,omega,0.499149735,0.500850265,phi,0.340997295,0.317171304,0.341831401,count precision recall f1 iter,0,0,0,0,26,44:41.6
652735,omega,0.501389309,0.498610691,phi,0.344547796,0.314342983,0.341109221,count precision recall f1 iter,0,0,0,0,25,45:03.2
9142727,omega,0.499811149,0.500188851,phi,0.261670994,0.477645272,0.260683733,count precision recall f1 iter,1,0.2,0.333333333,0.25,17,46:30.3
565501,omega,0.500052154,0.499947846,phi,0.293239191,0.413059377,0.293701431,count precision recall f1 iter,0,0,0,0,25,46:30.7
11626792,omega,0.499801786,0.500198214,phi,0.332529198,0.34454541,0.322925393,count precision recall f1 iter,1,0.2,0.25,0.222222222,26,48:46.8
60862,omega,0.5,0.5,phi,0.340204324,0.319664023,0.340131653,count precision recall f1 iter,0,0,0,0,1,48:46.9
7440,omega,0.498839373,0.501160627,phi,0.126035449,0.747960361,0.12600419,count precision recall f1 iter,1,0.2,1,0.333333333,32,48:59.8
48523,omega,0.499428705,0.500571295,phi,0.190442976,0.619424104,0.19013292,count precision recall f1 iter,1,0.2,0.2,0.2,30,49:35.1
9248967,omega,0.499965176,0.500034824,phi,0.355910126,0.271649027,0.372440847,count precision recall f1 iter,1,0.2,0.25,0.222222222,18,50:40.6
4739043,omega,0.499732338,0.500267662,phi,0.357968792,0.278158205,0.363873003,count precision recall f1 iter,1,0.2,0.2,0.2,22,51:47.8
10257235,omega,0.502327518,0.497672482,phi,0.293367603,0.416173003,0.290459394,count precision recall f1 iter,1,0.2,0.333333333,0.25,17,52:35.2
9499,omega,0.500396772,0.499603228,phi,0.314191622,0.374226429,0.311581949,count precision recall f1 iter,1,0.2,0.25,0.222222222,29,53:54.0
429532,omega,0.501346682,0.498653318,phi,0.263159997,0.474651035,0.262188968,count precision recall f1 iter,1,0.2,0.5,0.285714286,18,54:31.4
11117574,omega,0.500035272,0.499964728,phi,0.337491727,0.326157932,0.336350341,count precision recall f1 iter,4,0.8,1,0.888888889,18,55:00.0
1353138,omega,0.5,0.5,phi,0.336753996,0.326412422,0.336833583,count precision recall f1 iter,0,0,0,0,1,55:00.1
9315193,omega,0.498970112,0.501029888,phi,0.365950044,0.269579844,0.364470111,count precision recall f1 iter,1,0.2,0.333333333,0.25,25,57:23.3
3779321,omega,0.499955047,0.500044953,phi,0.280760156,0.439926258,0.279313585,count precision recall f1 iter,2,0.4,0.333333333,0.363636364,23,57:27.5
9962233,omega,0.50060639,0.49939361,phi,0.344607886,0.310915402,0.344476712,count precision recall f1 iter,1,0.2,0.333333333,0.25,16,58:39.0
3769914,omega,0.499964062,0.500035938,phi,0.277234334,0.447758896,0.275006769,count precision recall f1 iter,1,0.2,0.25,0.222222222,14,00:43.8
10514814,omega,0.499339828,0.500660172,phi,0.322332728,0.363031248,0.314636024,count precision recall f1 iter,1,0.2,0.25,0.222222222,24,02:46.3
9690351,omega,0.500296769,0.499703231,phi,0.351263761,0.292219381,0.356516857,count precision recall f1 iter,0,0,0,0,13,03:42.5
